$id,ApplicationEndDate,ApplicationStartDate,CityCode,CityDescription,ContractorCode,ContractorDescription,GrantSize,HousingUnits,IsForAplicant,IsLotteryHeld,Linking,LotteryDate,LotteryNumber,LotteryWinFile,NeighborhoodName,Notes,PriceIndexCode,PriceIndexDate,PriceIndexDescription,PricePerUnit,ProcessCode,ProcessName,ProjectImageURLs,ProjectName,ProjectNumber,ProjectURL,RegulationsVersion,ResponsibilityCode,ResponsibilityDescription,StageCode,TargetHousingUnits,ApartmentNumber,ApartmentSize,ApartmentType,BalconySize,BuildingNumber,FloorNumber,InternetNotes,LotNumber,ParkingLotNumber,ParkingLots,PricePerProcess,RoomCode,RoomDescription,WarehouseNumber,WarehouseSize
80,2016-12-05T00:00:00,2016-11-08T00:00:00,3000,ירושלים,511982910,גיא א דורון לוי הנדסה בנייה וה,0.0,140,False,True,,2016-12-13T11:10:32.88,146,VW4zbmk2RFdQbkdFM25QM09oVXZ4Zz09,רמת שלמה,"משרד הבינוי והשיכון מבקש להביא לידיעת הנרשמים להגרלה מס' 146 כי לאור אופייה של שכונת רמת שלמה, החליטה עיריית ירושלים ביום 5.11.2000, לסגור את כביש הגישה לשכונה משד' יגאל ידין, רח' שלמה זלמן דרוק, בשבתות ובמועדי ישראל. מצ""ב לשון החלטת מועצת עיריית ירושלים בעניין הסדרי התנועה בעיר בשבתות ובמועדי ישראל: ""בהמשך להחלטות קודמות ובהתאם לסמכות ראש העיר על פי תקנות התעבורה כרשות תמרור מקומית ובמסגרת כתב ההרשאה מיום ה-21.6.92 שניתן ע""י המפקח על התעבורה מחוזות ירושלים והדרום, ולאחר התייעצות עם קצין המשטרה וכן עם המפקח על התעבורה במחוזות ירושלים והדרום סומכת מועצת העירייה את ידה על ההחלטה לסגור את הרחוב הבא בשבתות ובמועדי ישראל: רח' שלמה זלמן דרוק (כביש הגישה לשכונת רמת שלמה משד' יגאל ידין)"".",2,2015-11-01T00:00:00,מדד תשומות הבנייה,12810.33,2,מחיר למשתכן,,רמת שלמה,43368,,eWJmRVRwK05VcEVjMEpjeVNldlkzdz09,2,"רמ""י",1,140,23,140.06,,7.0,&3,4,,5,,1,1887115.0,5,5,,7.88
81,2016-12-05T00:00:00,2016-11-08T00:00:00,3000,ירושלים,511982910,גיא א דורון לוי הנדסה בנייה וה,0.0,140,False,True,,2016-12-13T11:10:32.88,146,VW4zbmk2RFdQbkdFM25QM09oVXZ4Zz09,רמת שלמה,"משרד הבינוי והשיכון מבקש להביא לידיעת הנרשמים להגרלה מס' 146 כי לאור אופייה של שכונת רמת שלמה, החליטה עיריית ירושלים ביום 5.11.2000, לסגור את כביש הגישה לשכונה משד' יגאל ידין, רח' שלמה זלמן דרוק, בשבתות ובמועדי ישראל. מצ""ב לשון החלטת מועצת עיריית ירושלים בעניין הסדרי התנועה בעיר בשבתות ובמועדי ישראל: ""בהמשך להחלטות קודמות ובהתאם לסמכות ראש העיר על פי תקנות התעבורה כרשות תמרור מקומית ובמסגרת כתב ההרשאה מיום ה-21.6.92 שניתן ע""י המפקח על התעבורה מחוזות ירושלים והדרום, ולאחר התייעצות עם קצין המשטרה וכן עם המפקח על התעבורה במחוזות ירושלים והדרום סומכת מועצת העירייה את ידה על ההחלטה לסגור את הרחוב הבא בשבתות ובמועדי ישראל: רח' שלמה זלמן דרוק (כביש הגישה לשכונת רמת שלמה משד' יגאל ידין)"".",2,2015-11-01T00:00:00,מדד תשומות הבנייה,12810.33,2,מחיר למשתכן,,רמת שלמה,43368,,eWJmRVRwK05VcEVjMEpjeVNldlkzdz09,2,"רמ""י",1,140,24,137.49,,7.67,&3,4,,5,,1,1874036.0,5,5,,11.25
82,2016-12-05T00:00:00,2016-11-08T00:00:00,3000,ירושלים,511982910,גיא א דורון לוי הנדסה בנייה וה,0.0,140,False,True,,2016-12-13T11:10:32.88,146,VW4zbmk2RFdQbkdFM25QM09oVXZ4Zz09,רמת שלמה,"משרד הבינוי והשיכון מבקש להביא לידיעת הנרשמים להגרלה מס' 146 כי לאור אופייה של שכונת רמת שלמה, החליטה עיריית ירושלים ביום 5.11.2000, לסגור את כביש הגישה לשכונה משד' יגאל ידין, רח' שלמה זלמן דרוק, בשבתות ובמועדי ישראל. מצ""ב לשון החלטת מועצת עיריית ירושלים בעניין הסדרי התנועה בעיר בשבתות ובמועדי ישראל: ""בהמשך להחלטות קודמות ובהתאם לסמכות ראש העיר על פי תקנות התעבורה כרשות תמרור מקומית ובמסגרת כתב ההרשאה מיום ה-21.6.92 שניתן ע""י המפקח על התעבורה מחוזות ירושלים והדרום, ולאחר התייעצות עם קצין המשטרה וכן עם המפקח על התעבורה במחוזות ירושלים והדרום סומכת מועצת העירייה את ידה על ההחלטה לסגור את הרחוב הבא בשבתות ובמועדי ישראל: רח' שלמה זלמן דרוק (כביש הגישה לשכונת רמת שלמה משד' יגאל ידין)"".",2,2015-11-01T00:00:00,מדד תשומות הבנייה,12810.33,2,מחיר למשתכן,,רמת שלמה,43368,,eWJmRVRwK05VcEVjMEpjeVNldlkzdz09,2,"רמ""י",1,140,25,131.01,,5.18,&3,5,,5,,1,1780123.0,5,5,,10.99
83,2016-12-05T00:00:00,2016-11-08T00:00:00,3000,ירושלים,511982910,גיא א דורון לוי הנדסה בנייה וה,0.0,140,False,True,,2016-12-13T11:10:32.88,146,VW4zbmk2RFdQbkdFM25QM09oVXZ4Zz09,רמת שלמה,"משרד הבינוי והשיכון מבקש להביא לידיעת הנרשמים להגרלה מס' 146 כי לאור אופייה של שכונת רמת שלמה, החליטה עיריית ירושלים ביום 5.11.2000, לסגור את כביש הגישה לשכונה משד' יגאל ידין, רח' שלמה זלמן דרוק, בשבתות ובמועדי ישראל. מצ""ב לשון החלטת מועצת עיריית ירושלים בעניין הסדרי התנועה בעיר בשבתות ובמועדי ישראל: ""בהמשך להחלטות קודמות ובהתאם לסמכות ראש העיר על פי תקנות התעבורה כרשות תמרור מקומית ובמסגרת כתב ההרשאה מיום ה-21.6.92 שניתן ע""י המפקח על התעבורה מחוזות ירושלים והדרום, ולאחר התייעצות עם קצין המשטרה וכן עם המפקח על התעבורה במחוזות ירושלים והדרום סומכת מועצת העירייה את ידה על ההחלטה לסגור את הרחוב הבא בשבתות ובמועדי ישראל: רח' שלמה זלמן דרוק (כביש הגישה לשכונת רמת שלמה משד' יגאל ידין)"".",2,2015-11-01T00:00:00,מדד תשומות הבנייה,12810.33,2,מחיר למשתכן,,רמת שלמה,43368,,eWJmRVRwK05VcEVjMEpjeVNldlkzdz09,2,"רמ""י",1,140,26,98.45,,15.53,&3,5,,5,,1,1386193.0,35,3.5,,7.75
84,2016-12-05T00:00:00,2016-11-08T00:00:00,3000,ירושלים,511982910,גיא א דורון לוי הנדסה בנייה וה,0.0,140,False,True,,2016-12-13T11:10:32.88,146,VW4zbmk2RFdQbkdFM25QM09oVXZ4Zz09,רמת שלמה,"משרד הבינוי והשיכון מבקש להביא לידיעת הנרשמים להגרלה מס' 146 כי לאור אופייה של שכונת רמת שלמה, החליטה עיריית ירושלים ביום 5.11.2000, לסגור את כביש הגישה לשכונה משד' יגאל ידין, רח' שלמה זלמן דרוק, בשבתות ובמועדי ישראל. מצ""ב לשון החלטת מועצת עיריית ירושלים בעניין הסדרי התנועה בעיר בשבתות ובמועדי ישראל: ""בהמשך להחלטות קודמות ובהתאם לסמכות ראש העיר על פי תקנות התעבורה כרשות תמרור מקומית ובמסגרת כתב ההרשאה מיום ה-21.6.92 שניתן ע""י המפקח על התעבורה מחוזות ירושלים והדרום, ולאחר התייעצות עם קצין המשטרה וכן עם המפקח על התעבורה במחוזות ירושלים והדרום סומכת מועצת העירייה את ידה על ההחלטה לסגור את הרחוב הבא בשבתות ובמועדי ישראל: רח' שלמה זלמן דרוק (כביש הגישה לשכונת רמת שלמה משד' יגאל ידין)"".",2,2015-11-01T00:00:00,מדד תשומות הבנייה,12810.33,2,מחיר למשתכן,,רמת שלמה,43368,,eWJmRVRwK05VcEVjMEpjeVNldlkzdz09,2,"רמ""י",1,140,27,99.75,,16.83,&3,5,,5,,1,1421626.0,3,3,,10.44
85,2016-12-05T00:00:00,2016-11-08T00:00:00,3000,ירושלים,511982910,גיא א דורון לוי הנדסה בנייה וה,0.0,140,False,True,,2016-12-13T11:10:32.88,146,VW4zbmk2RFdQbkdFM25QM09oVXZ4Zz09,רמת שלמה,"משרד הבינוי והשיכון מבקש להביא לידיעת הנרשמים להגרלה מס' 146 כי לאור אופייה של שכונת רמת שלמה, החליטה עיריית ירושלים ביום 5.11.2000, לסגור את כביש הגישה לשכונה משד' יגאל ידין, רח' שלמה זלמן דרוק, בשבתות ובמועדי ישראל. מצ""ב לשון החלטת מועצת עיריית ירושלים בעניין הסדרי התנועה בעיר בשבתות ובמועדי ישראל: ""בהמשך להחלטות קודמות ובהתאם לסמכות ראש העיר על פי תקנות התעבורה כרשות תמרור מקומית ובמסגרת כתב ההרשאה מיום ה-21.6.92 שניתן ע""י המפקח על התעבורה מחוזות ירושלים והדרום, ולאחר התייעצות עם קצין המשטרה וכן עם המפקח על התעבורה במחוזות ירושלים והדרום סומכת מועצת העירייה את ידה על ההחלטה לסגור את הרחוב הבא בשבתות ובמועדי ישראל: רח' שלמה זלמן דרוק (כביש הגישה לשכונת רמת שלמה משד' יגאל ידין)"".",2,2015-11-01T00:00:00,מדד תשומות הבנייה,12810.33,2,מחיר למשתכן,,רמת שלמה,43368,,eWJmRVRwK05VcEVjMEpjeVNldlkzdz09,2,"רמ""י",1,140,28,132.32,,5.18,&3,5,,5,,1,1740591.0,5,5,,
86,2016-12-05T00:00:00,2016-11-08T00:00:00,3000,ירושלים,511982910,גיא א דורון לוי הנדסה בנייה וה,0.0,140,False,True,,2016-12-13T11:10:32.88,146,VW4zbmk2RFdQbkdFM25QM09oVXZ4Zz09,רמת שלמה,"משרד הבינוי והשיכון מבקש להביא לידיעת הנרשמים להגרלה מס' 146 כי לאור אופייה של שכונת רמת שלמה, החליטה עיריית ירושלים ביום 5.11.2000, לסגור את כביש הגישה לשכונה משד' יגאל ידין, רח' שלמה זלמן דרוק, בשבתות ובמועדי ישראל. מצ""ב לשון החלטת מועצת עיריית ירושלים בעניין הסדרי התנועה בעיר בשבתות ובמועדי ישראל: ""בהמשך להחלטות קודמות ובהתאם לסמכות ראש העיר על פי תקנות התעבורה כרשות תמרור מקומית ובמסגרת כתב ההרשאה מיום ה-21.6.92 שניתן ע""י המפקח על התעבורה מחוזות ירושלים והדרום, ולאחר התייעצות עם קצין המשטרה וכן עם המפקח על התעבורה במחוזות ירושלים והדרום סומכת מועצת העירייה את ידה על ההחלטה לסגור את הרחוב הבא בשבתות ובמועדי ישראל: רח' שלמה זלמן דרוק (כביש הגישה לשכונת רמת שלמה משד' יגאל ידין)"".",2,2015-11-01T00:00:00,מדד תשומות הבנייה,12810.33,2,מחיר למשתכן,,רמת שלמה,43368,,eWJmRVRwK05VcEVjMEpjeVNldlkzdz09,2,"רמ""י",1,140,1,139.91,,42.29,&4,-1,,6,,2,2006059.0,5,5,,
87,2016-12-05T00:00:00,2016-11-08T00:00:00,3000,ירושלים,511982910,גיא א דורון לוי הנדסה בנייה וה,0.0,140,False,True,,2016-12-13T11:10:32.88,146,VW4zbmk2RFdQbkdFM25QM09oVXZ4Zz09,רמת שלמה,"משרד הבינוי והשיכון מבקש להביא לידיעת הנרשמים להגרלה מס' 146 כי לאור אופייה של שכונת רמת שלמה, החליטה עיריית ירושלים ביום 5.11.2000, לסגור את כביש הגישה לשכונה משד' יגאל ידין, רח' שלמה זלמן דרוק, בשבתות ובמועדי ישראל. מצ""ב לשון החלטת מועצת עיריית ירושלים בעניין הסדרי התנועה בעיר בשבתות ובמועדי ישראל: ""בהמשך להחלטות קודמות ובהתאם לסמכות ראש העיר על פי תקנות התעבורה כרשות תמרור מקומית ובמסגרת כתב ההרשאה מיום ה-21.6.92 שניתן ע""י המפקח על התעבורה מחוזות ירושלים והדרום, ולאחר התייעצות עם קצין המשטרה וכן עם המפקח על התעבורה במחוזות ירושלים והדרום סומכת מועצת העירייה את ידה על ההחלטה לסגור את הרחוב הבא בשבתות ובמועדי ישראל: רח' שלמה זלמן דרוק (כביש הגישה לשכונת רמת שלמה משד' יגאל ידין)"".",2,2015-11-01T00:00:00,מדד תשומות הבנייה,12810.33,2,מחיר למשתכן,,רמת שלמה,43368,,eWJmRVRwK05VcEVjMEpjeVNldlkzdz09,2,"רמ""י",1,140,2,97.71,,144.32,&4,-1,,6,,1,1831954.0,35,3.5,,
88,2016-12-05T00:00:00,2016-11-08T00:00:00,3000,ירושלים,511982910,גיא א דורון לוי הנדסה בנייה וה,0.0,140,False,True,,2016-12-13T11:10:32.88,146,VW4zbmk2RFdQbkdFM25QM09oVXZ4Zz09,רמת שלמה,"משרד הבינוי והשיכון מבקש להביא לידיעת הנרשמים להגרלה מס' 146 כי לאור אופייה של שכונת רמת שלמה, החליטה עיריית ירושלים ביום 5.11.2000, לסגור את כביש הגישה לשכונה משד' יגאל ידין, רח' שלמה זלמן דרוק, בשבתות ובמועדי ישראל. מצ""ב לשון החלטת מועצת עיריית ירושלים בעניין הסדרי התנועה בעיר בשבתות ובמועדי ישראל: ""בהמשך להחלטות קודמות ובהתאם לסמכות ראש העיר על פי תקנות התעבורה כרשות תמרור מקומית ובמסגרת כתב ההרשאה מיום ה-21.6.92 שניתן ע""י המפקח על התעבורה מחוזות ירושלים והדרום, ולאחר התייעצות עם קצין המשטרה וכן עם המפקח על התעבורה במחוזות ירושלים והדרום סומכת מועצת העירייה את ידה על ההחלטה לסגור את הרחוב הבא בשבתות ובמועדי ישראל: רח' שלמה זלמן דרוק (כביש הגישה לשכונת רמת שלמה משד' יגאל ידין)"".",2,2015-11-01T00:00:00,מדד תשומות הבנייה,12810.33,2,מחיר למשתכן,,רמת שלמה,43368,,eWJmRVRwK05VcEVjMEpjeVNldlkzdz09,2,"רמ""י",1,140,3,138.75,,97.35,&4,-1,,6,,1,2221606.0,5,5,,8.67
89,2016-12-05T00:00:00,2016-11-08T00:00:00,3000,ירושלים,511982910,גיא א דורון לוי הנדסה בנייה וה,0.0,140,False,True,,2016-12-13T11:10:32.88,146,VW4zbmk2RFdQbkdFM25QM09oVXZ4Zz09,רמת שלמה,"משרד הבינוי והשיכון מבקש להביא לידיעת הנרשמים להגרלה מס' 146 כי לאור אופייה של שכונת רמת שלמה, החליטה עיריית ירושלים ביום 5.11.2000, לסגור את כביש הגישה לשכונה משד' יגאל ידין, רח' שלמה זלמן דרוק, בשבתות ובמועדי ישראל. מצ""ב לשון החלטת מועצת עיריית ירושלים בעניין הסדרי התנועה בעיר בשבתות ובמועדי ישראל: ""בהמשך להחלטות קודמות ובהתאם לסמכות ראש העיר על פי תקנות התעבורה כרשות תמרור מקומית ובמסגרת כתב ההרשאה מיום ה-21.6.92 שניתן ע""י המפקח על התעבורה מחוזות ירושלים והדרום, ולאחר התייעצות עם קצין המשטרה וכן עם המפקח על התעבורה במחוזות ירושלים והדרום סומכת מועצת העירייה את ידה על ההחלטה לסגור את הרחוב הבא בשבתות ובמועדי ישראל: רח' שלמה זלמן דרוק (כביש הגישה לשכונת רמת שלמה משד' יגאל ידין)"".",2,2015-11-01T00:00:00,מדד תשומות הבנייה,12810.33,2,מחיר למשתכן,,רמת שלמה,43368,,eWJmRVRwK05VcEVjMEpjeVNldlkzdz09,2,"רמ""י",1,140,4,139.91,,12.26,&4,-1,,6,,1,1910533.0,5,5,,8.88
