lat,lon,name,בעלות,כתובת,לשכת בריאות,מנהל,מס' טלפון,מס' פקס,נפה,סוג,עיר/ישוב,קוד מוסד
,,א.פ.ק נתניה,פרטי,"הנביאים ,22 במרכז הגריאטרי ""דורות""",לשכת בריאות נתניה,"ד""ר ווינשטין-מרקין טליה",09-8917441,09-8917442,השרון,טיפול יום דיאליזה בקהילה,נתניה,33753
31.6639259,34.5866358,א.פ.ק. אשקלון,פרטי,"הרצל ,3 בית פרנק",לשכת בריאות אשקלון,פרופ' יגיל יורם,08-6745886,,אשקלון,טיפול יום דיאליזה בקהילה,אשקלון,33712
31.8135049,34.6500062,א.פ.ק. בית הדר אשדוד,פרטי,"בי""ח בית הדר, רח' אורט 3",לשכת בריאות אשקלון,פרופ' יגיל יורם,08-8566114,,אשקלון,טיפול יום דיאליזה בקהילה,אשדוד,33737
31.7891782,35.18675470000001,א.פ.ק. ירושלים,פרטי,"עם ועולמו ,3 גבעת שאול",לשכת בריאות ירושלים,פרופ' סלוטקי איאן יצחק,02-6523294,,ירושלים,טיפול יום דיאליזה בקהילה,ירושלים,33718
31.5995598,34.7753654,א.פ.ק. קריית גת,פרטי,חשוון 2,לשכת בריאות אשקלון,פרופ' יגיל יורם,08-6880839,,אשקלון,טיפול יום דיאליזה בקהילה,קרית גת,33730
31.9189343,34.8696985,א.פ.ק. רמלה,פרטי,קלאוזנר 10,לשכת בריאות רמלה,"ד""ר מרדוכוביץ גבריאל",08-9292213,,רמלה,טיפול יום דיאליזה בקהילה,רמלה,33733
32.0923043,34.8222683,א.פ.ק. רמת גן,פרטי,בן גוריון 32,לשכת בריאות תל אביב-יפו,פרופ' שורץ דורון,,,תל-אביב,טיפול יום דיאליזה בקהילה,רמת גן,33745
32.0563096,34.7898919,א.פ.ק. רעות,פרטי,"בית חולים רעות, שדרות החייל 2",לשכת בריאות תל אביב-יפו,"ד""ר מרדוכוביץ גבריאל",03-6879264,,תל-אביב,טיפול יום דיאליזה בקהילה,תל אביב-יפו,33722
32.1789902,34.8047829,"ה.ד.ס הרצליה דיאליזה סנטר בע""מ",פרטי,חבצלת השרון 37,לשכת בריאות תל אביב-יפו,"ד""ר מורדוכוביץ ולריה",09-9565002,09-9564587,תל-אביב,טיפול יום דיאליזה בקהילה,הרצליה,33743
31.9273901,34.8595421,"מרפאת דיאליזה, שב""ס כלא איילון",ממשלתי,מ.ג.ן ת.ד. 81,לשכת בריאות רמלה,"ד""ר בברשוילי איליה",,,רמלה,טיפול יום דיאליזה בקהילה,רמלה,33101
,,נפרו לייף אום אל פחם,פרטי,אלדהר 3 ת.ד 2070,לשכת בריאות חדרה,"ד""ר עואודה מוחמד",04-8448005,04-8448006,חדרה,טיפול יום דיאליזה בקהילה,אם אל פחם,33749
32.2692688,34.8906066,נפרומור אבן יהודה,פרטי,"המייסדים ,41 קניון אבן יהודה",לשכת בריאות נתניה,"ד""ר בן שיטרית סידני",09-8912047,,השרון,טיפול יום דיאליזה בקהילה,אבן יהודה,33729
32.0356142,34.7629322,נפרומור איילון,פרטי,"וולפסון סנטר, הלוחמים 11",לשכת בריאות תל אביב-יפו,"ד""ר קציר זאב",,,תל-אביב,טיפול יום דיאליזה בקהילה,תל אביב-יפו,33741
31.7830078,34.65869920000001,נפרומור אשדוד,פרטי,צפת 2,לשכת בריאות אשקלון,"ד""ר צרנין גיל",08-8568408,,אשקלון,טיפול יום דיאליזה בקהילה,אשדוד,33709
31.7830078,34.65869920000001,נפרומור אשדוד,פרטי,צפת 2,לשכת בריאות אשקלון,"ד""ר צרנין גיל",08-8568408,,אשקלון,טיפול יום דיאליזה בקהילה,אשדוד,33709
31.2439885,34.8008405,נפרומור באר שבע,פרטי,חיים יחיל 2,לשכת בריאות באר שבע,פרופ' חביב יוסף שמואל,08-6281393,,באר שבע,טיפול יום דיאליזה בקהילה,באר שבע,33707
,,נפרומור בורוכוב,פרטי,"קפלן ,9 שכונת בורוכוב",לשכת בריאות תל אביב-יפו,פרופ' שניאק אברי,03-6767695,,תל-אביב,טיפול יום דיאליזה בקהילה,רמת גן,33706
31.0674655,35.037227,נפרומור דימונה,פרטי,"שד' הרצל, המרכז הרפואי ע""ש מיראז",לשכת בריאות באר שבע,פרופ' חביב יוסף שמואל,,,באר שבע,טיפול יום דיאליזה בקהילה,דימונה,33744
,,נפרומור הרצליה,פרטי,"הרי הגולן ,10 שכונת שביב",לשכת בריאות תל אביב-יפו,"ד""ר בן שיטרית סידני",09-9507878,,תל-אביב,טיפול יום דיאליזה בקהילה,הרצליה,33710
,,נפרומור טייבה,פרטי,"מתחם בית הכוכבים, איזור תעשיה",לשכת בריאות נתניה,"ד""ר בן שיטרית סידני",,,השרון,טיפול יום דיאליזה בקהילה,טיבה,33748
32.9252154,35.31468,נפרומור כרמיאל,פרטי,היוצרים 19,לשכת בריאות עכו,"ד""ר וייסמן אירית",04-9588281,,עכו,טיפול יום דיאליזה בקהילה,כרמיאל,33719
,,נפרומור מחניים,פרטי,קיבוץ מחניים ד.נ גליל עליון,לשכת בריאות צפת,"ד""ר גרי רפאל דב",04-6933144,,צפת,טיפול יום דיאליזה בקהילה,מחנים,33734
32.8117924,35.0669986,נפרומור מפרץ חיפה (קרית אתא),פרטי,חלוצי התעשיה 16,לשכת בריאות חיפה,"ד""ר מרקוזון ז'רום",04-8400527,04-8720576,חיפה,טיפול יום דיאליזה בקהילה,קרית אתא,33731
32.8161887,34.9915094,נפרומור נוף הגפן,פרטי,הגפן 4,לשכת בריאות חיפה,"ד""ר פרחויקי ויקטור",04-8521344,,חיפה,טיפול יום דיאליזה בקהילה,חיפה,33727
32.6998011,35.2933563,נפרומור נצרת,פרטי,"בי""ח הצרפתי, כביש חיפה",לשכת בריאות נצרת,"ד""ר טובבין דוד",04-6001398,,יזרעאל,טיפול יום דיאליזה בקהילה,נצרת,33747
,,נפרומור נתיבות,פרטי,סמלו 10 בניין סנטר 2000 ת.ד 5030,לשכת בריאות באר שבע,פרופ' חביב יוסף שמואל,08-9930651,,באר שבע,טיפול יום דיאליזה בקהילה,נתיבות,33736
,,נפרומור עפולה,פרטי,"יהושע חנקין ,1 א.ת. חדש",לשכת בריאות עפולה,"ד""ר טובבין דוד",04-6523467,,יזרעאל,טיפול יום דיאליזה בקהילה,עפולה,33728
32.830361,34.974338,נפרומור קדמת חיפה,פרטי,האתגר 1,לשכת בריאות חיפה,"ד""ר קושניר דניאל אלחנדרו",04-8580854,,חיפה,טיפול יום דיאליזה בקהילה,טירת כרמל,33726
32.842239,35.0645138,נפרומור קרית ים,פרטי,אלי כהן 29,לשכת בריאות חיפה,"ד""ר גיל אמנון",04-8775570,,חיפה,טיפול יום דיאליזה בקהילה,קרית ים,33708
,,נפרומור רהט,פרטי,"שכונה ,17 מס' 5",לשכת בריאות באר שבע,"ד""ר רוגציוב בוריס",08-9788890,08-9788894,באר שבע,טיפול יום דיאליזה בקהילה,רהט,33754
32.4752186,34.9767782,"נפרומור שוהם, פרדס חנה",פרטי,דרך הנדיב,לשכת בריאות חדרה,"ד""ר שול פיליפ דוד",,,חדרה,טיפול יום דיאליזה בקהילה,פרדס חנה כרכור,33751
32.95148,35.094955,נפרומור שמרת,פרטי,קיבוץ שמרת,לשכת בריאות עכו,"ד""ר פרחויקי ויקטור",,,עכו,טיפול יום דיאליזה בקהילה,שמרת,33752
,,נפרומור שפרעם,פרטי,"א.ת. שפרעם, בניין אדוארד משעל ובניו",לשכת בריאות עכו,"ד""ר אגמון פז",04-9861838,,עכו,טיפול יום דיאליזה בקהילה,שפרעם,33735
32.0888379,34.8025389,פרזניוס בית הנסיכה (לשעבר הכליה בית הנסיכה),פרטי,ביאליק 143,לשכת בריאות תל אביב-יפו,פרופ' גפטר עוזי,03-6138082,03-6138084,תל-אביב,טיפול יום דיאליזה בקהילה,רמת גן,33758
31.7843801,35.2186603,פרזניוס בית הרופא (לשעבר הכליה בית הרופא),פרטי,"שטראוס ,9 פינת הנביאים",לשכת בריאות ירושלים,"ד""ר דרמון דוד",02-5382578,02-5382591,ירושלים,טיפול יום דיאליזה בקהילה,ירושלים,33757
31.7843801,35.2186603,פרזניוס בית הרופא (לשעבר הכליה בית הרופא),פרטי,"שטראוס ,9 פינת הנביאים",לשכת בריאות ירושלים,"ד""ר דרמון דוד",02-5382578,02-5382591,ירושלים,טיפול יום דיאליזה בקהילה,ירושלים,33757
31.79743629999999,35.2422844,פרזניוס הר הצופים (לשעבר הכליה הר הצופים),פרטי,"בית חולים הדסה הר הצופים, שד' צ'רצ'יל",לשכת בריאות ירושלים,"ד""ר דרניצקי אלהלל מיכל",02-5820941,,ירושלים,טיפול יום דיאליזה בקהילה,ירושלים,33759
31.7982343,35.1780272,פרזניוס הרצוג (לשעבר הכליה הרצוג),פרטי,"בית חולים הרצוג, דרך הר המנוחות",לשכת בריאות ירושלים,"ד""ר לוי וארדי רונן",02-6512391,,ירושלים,טיפול יום דיאליזה בקהילה,ירושלים,33760
31.7612766,35.2106733,פרזניוס משגב לדך (לשעבר הכליה משגב לדך),פרטי,"בית החולים משגב לדך, חזקיהו המלך 27",לשכת בריאות ירושלים,"ד""ר דרמון דוד",02-5667108,,ירושלים,טיפול יום דיאליזה בקהילה,ירושלים,33756
31.762653,34.966931,פרזניוס צרעה (לשעבר הכליה צרעה),פרטי,קיבוץ צרעה,לשכת בריאות ירושלים,"ד""ר גוצמן אולגה",02-9908874,,ירושלים,טיפול יום דיאליזה בקהילה,צרעה,33761
31.750428,35.21338100000001,"פרזניוס תלפיות (לשעבר הכליה תלפיות), ירושלים",פרטי,"פייר קניג ,43 בית קרסו",לשכת בריאות ירושלים,"ד""ר בלוך אהרן בן ציון",02-6719330,02-6719330,ירושלים,טיפול יום דיאליזה בקהילה,ירושלים,33755
31.9724478,34.806425,ש.ד. נפרומור ראשון לציון,פרטי,צבי פרנק 2 פינת הרצל 13,לשכת בריאות רחובות,פרופ' אוורבוך ז'אן )יעקב(,03-9562666,,רחובות,טיפול יום דיאליזה בקהילה,ראשון לציון,33724
32.497108,34.922903,בית חולים אילנית,פרטי,"רח' הנרקיס 1 ת.ד. ,1080 פרדס חנה",לשכת בריאות חדרה,"ד""ר הלפרן אליהו",04-6378760,,חדרה,מוסדות לבריאות הנפש,פרדס חנה כרכור,11711
32.31019,34.853089,בית חולים החלמה ונופש,פרטי,"רח' משולם ראט, שכונת טיבריק",לשכת בריאות נתניה,"ד""ר זצר פליקס",09-8512218,09-8652103,השרון,מוסדות לבריאות הנפש,נתניה,11702
,,בית חולים נוה שלוה,פרטי,"אזור התעשיה הישן,ת.ד. 1039",לשכת בריאות חדרה,"ד""ר מוק אליאונורה",04-6378358,04-6372897,חדרה,מוסדות לבריאות הנפש,פרדס חנה כרכור,11701
32.7563698,34.9740623,המרכז לבריאות הנפש מעלה הכרמל,ממשלתי,"רח' אשכול, ת.ד. 9",לשכת בריאות חיפה,"ד""ר פולאקביץ יעקב אבא",04-8559222,04-8559210,חיפה,מוסדות לבריאות הנפש,טירת כרמל,11106
32.0233972,34.75992830000001,"מרכז הרפואי לבריאות הנפש ע""ש יהודה אברבנאל",ממשלתי,"שדרות קק""ל 51",לשכת בריאות תל אביב-יפו,פרופ' מלמד יובל,03-5552611,03-6583503,תל-אביב,מוסדות לבריאות הנפש,בת ים,11102
31.943507,34.83904,מרכז לבריאות הנפש באר יעקב - נס ציונה,ממשלתי,ת.ד. 1,לשכת בריאות רמלה,פרופ' לבקוביץ יחיאל,08-9258241,08-9258354,רמלה,מוסדות לבריאות הנפש,באר יעקב,11104
31.271727,34.7823815,מרכז לבריאות הנפש באר שבע,ממשלתי,רח' הצדיק מירושלים 2,לשכת בריאות באר שבע,פרופ' קפלן זאב,08-6401604,08-6401621,באר שבע,מוסדות לבריאות הנפש,באר שבע,11107
32.0901652,34.8644939,מרכז לבריאות הנפש גהה,כללית,רח הלסינקי,לשכת בריאות פתח תקווה,פרופ' זלצמן גיל,03-9258205,03-9241041,פתח תקווה,מוסדות לבריאות הנפש,פתח תקוה,11302
32.321458,34.853196,מרכז לבריאות הנפש לב השרון,ממשלתי,"ת.ד. ,90000 נתניה",לשכת בריאות נתניה,"ד""ר הירשמן שמואל",09-8981221,09-8945054,השרון,מוסדות לבריאות הנפש,נתניה,11105
,,מרכז לבריאות הנפש מזור (לשעבר מזרע),ממשלתי,שכונת הכרם ד.נ. אשרת,לשכת בריאות עכו,"ד""ר קרמר אילנה",04-9559595,04-9812092,עכו,מוסדות לבריאות הנפש,עכו,11103
32.15538400000001,34.8984565,מרכז לבריאות הנפש שלוותה,כללית,"רח' עליית הנוער, ת.ד. 94",לשכת בריאות פתח תקווה,"ד""ר קרון שמואל",09-7478555,09-7478630,פתח תקווה,מוסדות לבריאות הנפש,הוד השרון,11303
,,מרכז לבריאות הנפש שער מנשה,ממשלתי,ד.נ. חפר,לשכת בריאות חדרה,פרופ' גרינשפון אלכסנדר,04-6278113,04-6278880,חדרה,מוסדות לבריאות הנפש,שער מנשה,11101
31.7864353,35.1787591,מרכז רפואי לבריאות הנפש ירושלים,ממשלתי,"אתר כפר שאול, אתר איתנים",לשכת בריאות ירושלים,"ד""ר לובין גד",02-6551535,02-6512274,ירושלים,מוסדות לבריאות הנפש,ירושלים,11109
,,אור העמק (עמל תבור),פרטי,"קיבוץ מזרע, ד.נ עמק יזרעאל",לשכת בריאות עפולה,"ד""ר זבידאת חאלד",0732692401,,יזרעאל,מוסדות סיעוד גריאטרים,מזרע,237N3
